foodh,foodr,rent,oper,furn,cloth,tranop,recr
1.1661651934792874e-01,7.5507964094491786e-02,3.3846770125628622e-01,6.6821475658180488e-02,4.4266691905267608e-02,9.9802746349429747e-02,1.5953973907080923e-01,6.0381036105054804e-02
1.8388091560306394e-01,7.7242991050246804e-02,4.4582030131278666e-01,6.1067406988991185e-02,2.6362882615503361e-02,6.1644448598134401e-02,5.0754346433400807e-02,6.3926134180870869e-02
1.5764881439272266e-01,7.3722693069188910e-02,3.7526865876802534e-01,5.3734815512410258e-02,2.2854541436411080e-02,5.7527984297267597e-02,1.7556797758108536e-01,5.9718477339376637e-02
1.2191091354051102e-01,7.2893725085961467e-02,3.4411644933513752e-01,6.6330938479972373e-02,4.2688019296848595e-02,9.7414918613763252e-02,1.5980696208531184e-01,5.6781105396706492e-02
1.0257055248063243e-01,1.2907876159356438e-01,2.7171959250589278e-01,5.3630135680573253e-02,4.9268043791739519e-02,8.7708564737239494e-02,1.6507325664115599e-01,1.2009451785795137e-01
1.0139529348552084e-01,8.6036432623810180e-02,3.1199181862331127e-01,6.6574154063839430e-02,5.3175776067835898e-02,1.1233919873755624e-01,1.5394283379904977e-01,7.4398077990583025e-02
1.8087952521187114e-01,6.6459280441627647e-02,4.1289095203062348e-01,6.9086261328563520e-02,4.3429854064292374e-02,9.5933306874766630e-02,4.9863887087222329e-02,4.4009495875239876e-02
1.1059583910587538e-01,7.8080285809410441e-02,3.0472603131602510e-01,7.5010695062091140e-02,5.9717121610843936e-02,1.1199029272341235e-01,1.4681842441559087e-01,7.2599690643885439e-02
1.9362678132024111e-01,5.2568280565553197e-02,4.2412546136518137e-01,7.6024757573075946e-02,4.3933195274059984e-02,8.6353062535969707e-02,4.3808452960259814e-02,4.3050814620322182e-02
1.1612555156247201e-01,1.1684756636247765e-01,3.0693284761445910e-01,5.1148937686091224e-02,3.9172623197591648e-02,7.7909987285797608e-02,1.7082409133888782e-01,9.9150542135085895e-02
1.1949961728428940e-01,1.1132140145813009e-01,3.2086342502068094e-01,5.0606396655989712e-02,3.4981571699297422e-02,7.5087240644376649e-02,1.7440492880711775e-01,9.0469103485684502e-02
9.2971327269791154e-02,9.1765111418821155e-02,2.9488395793811434e-01,6.6308164819083998e-02,5.9023501147445381e-02,1.2097455809842160e-01,1.5038547417992509e-01,8.2740342609416651e-02
1.0947338043742479e-01,1.2240267949149178e-01,2.9176690334554317e-01,5.2300904557719810e-02,4.3304690859219737e-02,8.1908559919109836e-02,1.6878440824861868e-01,1.0841360687911002e-01
1.3262471925293665e-01,1.0360632048309347e-01,3.3717620750056138e-01,4.8536422938073726e-02,3.0836116688973476e-02,7.0760103878231562e-02,1.7527191656485808e-01,7.8901515241722342e-02
1.0107434522247549e-01,1.4818026418946553e-01,2.4244015164970104e-01,6.9161050106123029e-02,6.9006965939840542e-02,1.1778599725924131e-01,7.8702261748660837e-02,1.4952616283954373e-01
1.0808916866504772e-01,7.7701349874417291e-02,3.3376784351276562e-01,6.8778565178555462e-02,4.4503496490087828e-02,1.0098014923279598e-01,1.6226215804210131e-01,6.4435114662909451e-02
1.5861468434145939e-01,5.0875202826695352e-02,3.7101204479343264e-01,6.9641160628719306e-02,4.0170290764271040e-02,8.2217481253454336e-02,1.5152397068401890e-01,4.1114538159976614e-02
1.0562596497748031e-01,1.3051405611373243e-01,2.6898467889925098e-01,5.3902562038108795e-02,5.2969821648127580e-02,8.9641147585090605e-02,1.5813142602868230e-01,1.2163369020592811e-01
1.5024977087302704e-01,1.1723703486498054e-01,3.6065348192879970e-01,5.7807980204238975e-02,4.2100861151043403e-02,8.3700820178119889e-02,6.8534014751956140e-02,9.4931852681313073e-02
1.2322542530474220e-01,6.7370071842442328e-02,3.3425823117800135e-01,7.4515422497052508e-02,4.9413460511995931e-02,9.7000110886307792e-02,1.5282054304959367e-01,6.2691619063277901e-02
1.4141663925672329e-01,8.4522629974319780e-02,3.6774135702890670e-01,7.4103503515498534e-02,5.4322303981754437e-02,1.1386171189084880e-01,5.4697444002377547e-02,6.7679187286946108e-02
1.1828218800905278e-01,1.1294893253320855e-01,3.1692960156784827e-01,5.0778947024435979e-02,3.6135299565986642e-02,7.5879049983325661e-02,1.7349294653026825e-01,9.2997142800186422e-02
1.4522197075093185e-01,8.2182342426092223e-02,3.6387427707571551e-01,5.5208002516522060e-02,2.6580226114578262e-02,6.0291021076296213e-02,1.7426771230120994e-01,6.8739458271784681e-02
1.1531931919288506e-01,9.6984995193518997e-02,3.2857026120435268e-01,7.7159736908086696e-02,6.3391622214724719e-02,1.2889521600576551e-01,5.8414159550661773e-02,8.6878385622896834e-02
1.2448625730257337e-01,9.3261209105932982e-02,3.3930118737157106e-01,7.5833883596637605e-02,6.1351892158346355e-02,1.2532000479031208e-01,5.6815060992916867e-02,8.0157554784932084e-02
1.7667735135316617e-01,1.0493892288740103e-01,3.9048590160283203e-01,5.2914520547138355e-02,3.5943295057984610e-02,7.5173662704194691e-02,6.4335252746954147e-02,7.6626889761436334e-02
9.9746801938891891e-02,9.0100240619866809e-02,3.0074505679716368e-01,6.4307692045000156e-02,6.0282573453659657e-02,1.2227046590440030e-01,1.4482434390504006e-01,7.7523879998243644e-02
1.0501879598969571e-01,8.6156607343199659e-02,3.1183964611777593e-01,6.5061201914115449e-02,5.5000371643220643e-02,1.1441038107942474e-01,1.4980113094673631e-01,7.2934519346464818e-02
1.1611331423648079e-01,1.2181320776121146e-01,2.9367558612728795e-01,5.1535173885487867e-02,4.4078989785564349e-02,8.0762745915631137e-02,1.6497544508212514e-01,1.0681417004904178e-01
1.4819182471487716e-01,7.1113673301700750e-02,3.8302667488299563e-01,8.3360559899411810e-02,5.2811255154472901e-02,1.0191140261192816e-01,5.0654398510746920e-02,6.7517353679797443e-02
1.1362534022103493e-01,1.4092662368613454e-01,2.7651167949604938e-01,6.6036792739775238e-02,6.0543217726347826e-02,1.0634431393102159e-01,7.5947688126194582e-02,1.3509805326904520e-01
1.5354982421252261e-01,6.0488427110395884e-02,3.6959325311566743e-01,6.1562575771914867e-02,3.7058138514184595e-02,8.7667487014774628e-02,1.5668725718588411e-01,3.8590669870539038e-02
8.9211026758894280e-02,1.3864986202756449e-01,2.3967536650223978e-01,5.6108962321041331e-02,6.0062321601403054e-02,9.9951997395301362e-02,1.5861078996089270e-01,1.3863157489907776e-01
8.9125838472841612e-02,9.5040715122233430e-02,2.8422052768745032e-01,6.5248968647648273e-02,6.4300658533888028e-02,1.2891052396847144e-01,1.4525290942700497e-01,8.6735263638134844e-02
1.6102068540412198e-01,9.6614967273952246e-02,3.5346318389869602e-01,4.3763114705296265e-02,2.8935489140915940e-02,6.3229633858055689e-02,1.6749774020575040e-01,6.7150607095821255e-02
1.4901815565215229e-01,9.7483263265919523e-02,3.4893907148298814e-01,4.5733691465510116e-02,2.8437561865023938e-02,6.6558009061500598e-02,1.7323205225813920e-01,6.9922920575227213e-02
1.0136845621594229e-01,1.3010015598506353e-01,2.6849390982227106e-01,5.3859220638888351e-02,5.0257240964564139e-02,8.8748961660156570e-02,1.6449154327203958e-01,1.2195544566457668e-01
1.2545489679351240e-01,9.0549235557289026e-02,3.5285165792507495e-01,7.6642915925629107e-02,5.7082613465041440e-02,1.1888439329135225e-01,5.7310961507234394e-02,7.7956906355312688e-02
1.4835167602096525e-01,8.3331594291775668e-02,3.6812380172037928e-01,7.2466916617415361e-02,5.5561405383911182e-02,1.1527974830893541e-01,5.2851100367129943e-02,6.2965823827379100e-02
1.3059805534375743e-01,8.3640443254655722e-02,3.8037100025889992e-01,7.8101913756605898e-02,4.9355264912692688e-02,1.0764053332497690e-01,5.7239026691519306e-02,7.0395178553300727e-02
1.3228640488253599e-01,1.0404305373102270e-01,3.3632332601451215e-01,4.8573956631523516e-02,3.1108177664771603e-02,7.0903196688768155e-02,1.7501670511784612e-01,7.9520346276877180e-02
1.3222913578513443e-01,1.1766030925405785e-01,3.1074392105204940e-01,5.0052747040730615e-02,4.3326670832837193e-02,7.5518106820939124e-02,1.5659309742370450e-01,9.6679694758237483e-02
8.7770426478900529e-02,1.1107188384996911e-01,2.6307781554271231e-01,7.8479660657863035e-02,8.1741095966295252e-02,1.6031707780215493e-01,6.1531643820987102e-02,1.0922648169866371e-01
1.0870092650301399e-01,1.2402509694713128e-01,2.8703365878284970e-01,5.2509899602101909e-02,4.4851510278607343e-02,8.3102740791700894e-02,1.6737666642969423e-01,1.1112679564217301e-01
9.7014563783168958e-02,1.3408665048571189e-01,2.5565395880101932e-01,5.4810712222848085e-02,5.4843802080535450e-02,9.3471316974046897e-02,1.6102773918630789e-01,1.2932631152209217e-01
1.0397351824771188e-01,1.3015070911514862e-01,2.6876736996957956e-01,5.3729437162612442e-02,5.1310246503394732e-02,8.8881489079994158e-02,1.6175534084801951e-01,1.2164762042426193e-01
1.6671931315687472e-01,6.7589053609762542e-02,3.8471004604975345e-01,8.0052457704820917e-02,5.4044428747640309e-02,1.0263378259731452e-01,4.8132448070308816e-02,5.6182218659292127e-02
1.0413925659950113e-01,8.2804818496506449e-02,3.2092505209947580e-01,6.7374123650734932e-02,4.9595511865730399e-02,1.0751982482688119e-01,1.5731300276220389e-01,7.0461876202242646e-02
1.1622011321302306e-01,9.5544402019650587e-02,3.3596383426387955e-01,7.7487277494877355e-02,6.1171000397034082e-02,1.2547226785823481e-01,5.8539207558352853e-02,8.5348010123322091e-02
1.0534004032456432e-01,1.2829116715819447e-01,2.7430598798862443e-01,5.3310539319916826e-02,4.9083051785232604e-02,8.6883452502937566e-02,1.6392915763141480e-01,1.1845745944172476e-01
1.1399761685121004e-01,1.4040311880203102e-01,2.6906693531599385e-01,6.9939446158162430e-02,6.7195023231537199e-02,1.1312092280770533e-01,7.4817498799833126e-02,1.3099180400806301e-01
1.1934943504762464e-01,1.3915290003593114e-01,2.7539222970664023e-01,6.8165676037485717e-02,6.4322533866511336e-02,1.0901495471747150e-01,7.4258121386403531e-02,1.2902729651224418e-01
1.6266693817852257e-01,8.5937285198276092e-02,3.6268745095689159e-01,4.4335630659837331e-02,2.3019167490683640e-02,6.4568274164969297e-02,1.7895156699162082e-01,5.5952371489564279e-02
1.5390994168479874e-01,5.6710278413846960e-02,3.7079607600728898e-01,6.4102432114567273e-02,3.3681237833084840e-02,8.4408322421663559e-02,1.6364379068085769e-01,3.7834677422569657e-02
1.1537182660337494e-01,7.8960028068431554e-02,3.3070448618010734e-01,6.5356281511298089e-02,4.8154210780880106e-02,1.0457000012945031e-01,1.5462640882972703e-01,6.3522959276944777e-02
1.1679628673491267e-01,1.2234977679758162e-01,2.9247222417628138e-01,5.1563575653899511e-02,4.4851438215213334e-02,8.1054845651310686e-02,1.6361618102021500e-01,1.0747956525410444e-01
9.9508754241049491e-02,1.3362882872274967e-01,2.5830192377843969e-01,5.4805184972706748e-02,5.5803801531833265e-02,9.3554055128810404e-02,1.5783134605475360e-01,1.2791677117289224e-01
1.2330908508492504e-01,1.1847942103072620e-01,3.0333819092724401e-01,5.0451273047169697e-02,4.2029233783598283e-02,7.7673413894943838e-02,1.6424538803203939e-01,1.0079763423178272e-01
1.1737527280844991e-01,8.0461744709980645e-02,3.2804683690197262e-01,6.3719546561984461e-02,5.1093425933989266e-02,1.0805820421611090e-01,1.4930968963096214e-01,6.3379420966577824e-02
1.2659661835385222e-01,9.9467757492961856e-02,3.4472794745754981e-01,5.0576944577224968e-02,2.7294786713157021e-02,7.1351664153683686e-02,1.8188775613096023e-01,7.3050408427481950e-02
9.9198592329924187e-02,8.8794887920393223e-02,3.0397705952954740e-01,6.5716496048281087e-02,5.6794881955862006e-02,1.1736756739759492e-01,1.5023614357721465e-01,7.7567435259878234e-02
1.0802241243472017e-01,1.2469513633823494e-01,2.8506514123560545e-01,5.2642240682079115e-02,4.5435294236875090e-02,8.3657418415818252e-02,1.6700538296812473e-01,1.1228078620276295e-01
1.0201752942247565e-01,8.8520528518229696e-02,3.0522743813469716e-01,6.4630715996797386e-02,5.8010575279883243e-02,1.1882519872162056e-01,1.4700657916850438e-01,7.5725519218605181e-02
1.3242844477412630e-01,1.2453051474563151e-01,3.0097525066573327e-01,7.3316789266851881e-02,5.7700496684331498e-02,9.3728645452176768e-02,7.1233116091461254e-02,1.2063377150794270e-01
1.4251548986587145e-01,1.2041008302996616e-01,3.1323612327279821e-01,7.1895804392277593e-02,5.5417118938906690e-02,8.9723056093591658e-02,6.9414008338784958e-02,1.1293704942543337e-01
1.1782086109223580e-01,9.6848853048201664e-02,3.2590093919900032e-01,7.6389340025432351e-02,6.4806313670947774e-02,1.3101239228602859e-01,5.7616978255662227e-02,8.5432365829862869e-02
9.8447271823306273e-02,1.3311117389925067e-01,2.5888937651008148e-01,5.4548002072794775e-02,5.3773343765109324e-02,9.2235153200560083e-02,1.6162873552474316e-01,1.2744663822699931e-01
2.1759703639446995e-01,7.7716524882564808e-02,4.1947948365565574e-01,5.1676588810102619e-02,2.5465222217339607e-02,7.1675753624581576e-02,5.5922755784328530e-02,5.0852766945342708e-02
9.2411520872571651e-02,1.3695137052538456e-01,2.4586006787280845e-01,5.5629234563078292e-02,5.8201214875914863e-02,9.7485922076960996e-02,1.5917527093981640e-01,1.3504046719007087e-01
1.1843934271671454e-01,1.2150545728320439e-01,2.9495577135984180e-01,5.1307286766117226e-02,4.4273612147450049e-02,8.0263609856354667e-02,1.6357050104957438e-01,1.0595744146648665e-01
1.2659257186868911e-01,9.3700302844500302e-02,3.3365063004041262e-01,7.4891813884729402e-02,6.4218921397381210e-02,1.2983004854260718e-01,5.5594993433173208e-02,7.8190592778959137e-02
1.0467173598198580e-01,8.7787896999576245e-02,3.0811897135556693e-01,6.3886290534591231e-02,5.8385605536257115e-02,1.1916332664068773e-01,1.4482135427404808e-01,7.3418943619054072e-02
8.6412024520380756e-02,1.3864536096004573e-01,2.4342149271410482e-01,5.7573132686233111e-02,6.5484952291015947e-02,1.0522262852446203e-01,1.4914320647799315e-01,1.3845847296148089e-01
1.2926213502743036e-01,1.1718031359136499e-01,3.0840450475276443e-01,4.9836431462303474e-02,4.1897950568187341e-02,7.5898896955418460e-02,1.6127963296196907e-01,9.7656541631388816e-02
8.3507523544073911e-02,1.1164051566493352e-01,2.5419576809509398e-01,7.8272700971123627e-02,8.6240360271304606e-02,1.6899222247503368e-01,6.1211606317662967e-02,1.0920778204274184e-01
6.1659990483057939e-02,1.0309238102116425e-01,2.5213576700530710e-01,6.2865200698812934e-02,8.5741015491693898e-02,1.6589016959425096e-01,1.2748616098341448e-01,1.0001749131809068e-01
1.1180492625703149e-01,1.2584691125964409e-01,2.8239826158157888e-01,5.2506473953441476e-02,4.7851195318361565e-02,8.4325887101789593e-02,1.6212424251982011e-01,1.1353903497050520e-01
9.9390833222426422e-02,1.3342056117922421e-01,2.5850662338029656e-01,5.4671047236442658e-02,5.5058141029904605e-02,9.3004732261246156e-02,1.5915349365166778e-01,1.2770614229521154e-01
1.2069415960354442e-01,6.6832624848817579e-02,3.5395754150471470e-01,7.1118042356632438e-02,3.6138690711550701e-02,9.0361199163367253e-02,1.6998487135029108e-01,5.2382274141862105e-02
8.1797775798427397e-02,1.1317068025958046e-01,2.5042239918536757e-01,7.8670253179743785e-02,8.5823220802564992e-02,1.6781322121807155e-01,6.2139747973931181e-02,1.1308386250960432e-01
1.2649143846231095e-01,1.1118022574482270e-01,3.2089104643219868e-01,4.9457215420306413e-02,3.5849832464516812e-02,7.3870587259162401e-02,1.7093500486902727e-01,8.9983293357653218e-02
1.1191338913419091e-01,1.2307615519239119e-01,2.8981738750667563e-01,5.2080485891844899e-02,4.4528106745799885e-02,8.2108808996738725e-02,1.6635180106646749e-01,1.0930055621358194e-01
1.8673544720483712e-01,1.0252524302039345e-01,3.9457316765157507e-01,5.1505852910846278e-02,3.5365544533037557e-02,7.2678253497085468e-02,6.2918947821709009e-02,7.2252265128266449e-02
1.5475242671565798e-01,1.0163237902301338e-01,3.4476231614225167e-01,4.5056931927061686e-02,3.1814686067678198e-02,6.5144535189498129e-02,1.6505478528717818e-01,7.3679170425331883e-02
1.0162813842803012e-01,1.3078901054102784e-01,2.6641129492459337e-01,5.3951874874394359e-02,5.1345818567633247e-02,8.9516429207391043e-02,1.6301691789837766e-01,1.2308245124193715e-01
1.1176717327098958e-01,1.2587542268738458e-01,2.8231551965943907e-01,5.2514151340129600e-02,4.7878008964838063e-02,8.4354097685461052e-02,1.6210749417893000e-01,1.1358845860907264e-01
1.0565376615555062e-01,8.7213006853165270e-02,3.0973290296079481e-01,6.3920355632226769e-02,5.7690980703464657e-02,1.1809123398986307e-01,1.4535727697515274e-01,7.2675427785181254e-02
1.4673806421584162e-01,1.0781700539033692e-01,3.3261754937016219e-01,4.6814686390525814e-02,3.5787665674363256e-02,6.8278772336442056e-02,1.6196061750397694e-01,8.2161793389396720e-02
8.8964450597876679e-02,1.3889003988888640e-01,2.3910646644899000e-01,5.6284902729215651e-02,6.1034546583569528e-02,1.0086863467378722e-01,1.5717884826766537e-01,1.3908237325188041e-01
7.9843287827978365e-02,9.9128446721876026e-02,2.7015664050150834e-01,6.4019498392514876e-02,7.2923547137277056e-02,1.4317342269573002e-01,1.3735721449792859e-01,9.2019628021375380e-02
1.1991163003880338e-01,1.2386565268625339e-01,2.9229011424759993e-01,5.2068750936085165e-02,4.8201129104127570e-02,8.2071293285835692e-02,1.5606107049169674e-01,1.0800480233381818e-01
1.2992819552501209e-01,1.1619960443415912e-01,3.1048350785392370e-01,4.9584439360381136e-02,4.0979474715560758e-02,7.5275394897491910e-02,1.6238572915656865e-01,9.6320448575745052e-02
1.0729786452048876e-01,1.2717071613798012e-01,2.7779751944088571e-01,5.3001825915685821e-02,4.8204987978681189e-02,8.5756005681300138e-02,1.6403931479760805e-01,1.1637860967530951e-01
1.2909043000646070e-01,1.3481786220334555e-01,2.9526308542148977e-01,6.4552083148808365e-02,5.7643153181121280e-02,1.0041879672154071e-01,7.2891931249044514e-02,1.2238829485037470e-01
1.1588028829131838e-01,1.2596221548721634e-01,2.8620215222877854e-01,5.2798623895222815e-02,5.0169211009716837e-02,8.4533060602428753e-02,1.5525123195858842e-01,1.1178988522212129e-01
1.3819784228590545e-01,1.1550067459589403e-01,3.2064185602592227e-01,4.9649605454137810e-02,4.2439084122153241e-02,7.2865157614976417e-02,1.5338805246915393e-01,9.1227807144453943e-02
8.9859044724672932e-02,1.4684686910387490e-01,2.3383139242435039e-01,7.5259264921570562e-02,7.9053474739805243e-02,1.3137459182579386e-01,7.8251473483992473e-02,1.4708771922837205e-01
7.2219308181062328e-02,9.9235823137660592e-02,2.7078409814580057e-01,6.2759552826027548e-02,7.9762486973731409e-02,1.5560617740076685e-01,1.2849732572592285e-01,9.0342377767045554e-02
1.0194898340905140e-01,1.3257245091312567e-01,2.6258525952062567e-01,5.4598044965822934e-02,5.5322951523863434e-02,9.2461449253717271e-02,1.5674285692180132e-01,1.2553019656071748e-01
